Tarih,Kapanış Fiyatı,Yüzde Değişim
2019-12-31,14.460000038146973,1.1188800369091867
2020-01-02,14.829999923706055,2.558782051057973
2020-01-03,14.270000457763672,-3.7761258855248725
2020-01-06,13.569999694824219,-4.905401124627251
2020-01-07,13.539999961853027,-0.22107393991050994
2020-01-08,13.5,-0.2954206939861259
2020-01-09,14.260000228881836,5.6296313250506325
2020-01-10,14.390000343322754,0.9116417416152656
2020-01-13,14.829999923706055,3.0576759547296994
2020-01-14,14.819999694824219,-0.06743242706191976
2020-01-15,14.720000267028809,-0.6747599855237096
2020-01-16,15.039999961853027,2.1739109308372973
2020-01-17,15.020000457763672,-0.13297542646331095
2020-01-20,15.079999923706055,0.3994638090131897
2020-01-21,14.850000381469727,-1.5251959111403202
2020-01-22,14.760000228881836,-0.6060616180198597
2020-01-23,14.260000228881836,-3.3875338228086083
2020-01-24,14.539999961853027,1.9635324577631286
2020-01-27,14.100000381469727,-3.0261319225424965
2020-01-28,14.15999984741211,0.4255281157384605
2020-01-29,14.109999656677246,-0.35310869543547785
2020-01-30,13.789999961853027,-2.267893002199939
2020-01-31,13.699999809265137,-0.652647953856822
2020-02-03,13.829999923706055,0.9489059580351178
2020-02-04,14.34000015258789,3.687637250146647
2020-02-05,14.609999656677246,1.882841710016514
2020-02-06,14.729999542236328,0.8213544721353827
2020-02-07,14.460000038146973,-1.8329905803131097
2020-02-10,14.020000457763672,-3.042873991857098
2020-02-11,14.289999961853027,1.925816656730861
2020-02-12,14.819999694824219,3.708885475059609
2020-02-13,15.010000228881836,1.2820549120792002
2020-02-14,14.890000343322754,-0.7994662473634229
2020-02-17,15.289999961853027,2.6863640651939136
2020-02-18,15.0,-1.8966642418348445
2020-02-19,14.930000305175781,-0.46666463216146203
2020-02-20,14.390000343322754,-3.616878438145954
2020-02-21,14.489999771118164,0.6949230396774198
2020-02-24,13.859999656677246,-4.347826945426525
2020-02-25,13.5,-2.597400184666032
2020-02-26,13.25,-1.851851851851849
2020-02-27,12.270000457763672,-7.396222960274179
2020-02-28,11.800000190734863,-3.830482880963726
2020-03-02,11.850000381469727,0.4237304231073047
2020-03-03,12.079999923706055,1.9409243445762892
2020-03-04,11.760000228881836,-2.649004112957354
2020-03-05,11.710000038146973,-0.42517168164729613
2020-03-06,11.130000114440918,-4.95303092926237
2020-03-09,10.380000114440918,-6.738544405106451
2020-03-10,9.970000267028809,-3.9499021473198948
2020-03-11,9.970000267028809,0.0
2020-03-12,8.479999542236328,-14.944841372973405
2020-03-13,9.100000381469727,7.3113310460143355
2020-03-16,8.229999542236328,-9.560448382012988
2020-03-17,7.920000076293945,-3.7667008892463105
2020-03-18,7.940000057220459,0.2525250092658027
2020-03-19,7.929999828338623,-0.12594746611799268
2020-03-20,7.980000019073486,0.6305194428401162
2020-03-23,7.739999771118164,-3.0075218970135764
2020-03-24,8.3100004196167,7.36434968157873
2020-03-25,8.739999771118164,5.174480502869794
2020-03-26,9.260000228881836,5.949662143951584
2020-03-27,8.880000114440918,-4.103672840694994
2020-03-30,8.6899995803833,-2.1396456262273267
2020-03-31,9.050000190734863,4.142699973935837
2020-04-01,8.979999542236328,-0.773487812411322
2020-04-02,8.979999542236328,0.0
2020-04-03,8.930000305175781,-0.556784405448818
2020-04-06,9.170000076293945,2.6875673338897954
2020-04-07,9.529999732971191,3.9258413705786976
2020-04-08,9.5600004196167,0.3148025969162749
2020-04-09,9.75,1.9874432222139804
2020-04-10,9.800000190734863,0.5128224690755134
2020-04-13,10.199999809265137,4.081628681073313
2020-04-14,10.930000305175781,7.156867740796935
2020-04-15,10.380000114440918,-5.032023562473431
2020-04-16,10.170000076293945,-2.0231217324826023
2020-04-17,10.5,3.244836983583488
2020-04-20,10.640000343322754,1.3333366030738425
2020-04-21,10.460000038146973,-1.6917321369142813
2020-04-22,10.390000343322754,-0.6692131411944024
2020-04-24,10.279999732971191,-1.0587161377935472
2020-04-27,10.819999694824219,5.252918053305766
2020-04-28,10.65999984741211,-1.4787416998601755
2020-04-29,10.609999656677246,-0.4690449479415437
2020-04-30,10.670000076293945,0.5655082144978119
2020-05-04,10.529999732971191,-1.3120931801472002
2020-05-05,10.529999732971191,0.0
2020-05-06,10.550000190734863,0.1899378753168257
2020-05-07,10.619999885559082,0.6635042043477313
2020-05-08,10.600000381469727,-0.18831924957504187
2020-05-11,10.619999885559082,0.18867456009075134
2020-05-12,10.649999618530273,0.2824833643546798
2020-05-13,10.649999618530273,0.0
2020-05-14,10.539999961853027,-1.0328606630732096
2020-05-15,10.59000015258789,0.47438511305337716
2020-05-18,10.829999923706055,2.266286757885605
2020-05-20,10.869999885559082,0.3693440640333723
2020-05-21,11.09000015258789,2.0239215211131922
2020-05-22,11.210000038146973,1.0820548594048462
2020-05-27,12.329999923706055,9.99107833851729
2020-05-28,12.65999984741211,2.6763984245578687
2020-05-29,12.479999542236328,-1.4218033755551418
2020-06-01,12.779999732971191,2.403847770342993
2020-06-02,12.619999885559082,-1.2519550137338853
2020-06-03,12.529999732971191,-0.7131549398100789
2020-06-04,12.619999885559082,0.7182773703583223
2020-06-05,12.739999771118164,0.9508707341304934
2020-06-08,12.640000343322754,-0.7849248790577801
2020-06-09,12.630000114440918,-0.07911573267573857
2020-06-10,12.65999984741211,0.2375275748168093
2020-06-11,12.5,-1.2638218747278662
2020-06-12,12.729999542236328,1.8399963378906259
2020-06-15,12.579999923706055,-1.1783159774090834
2020-06-16,12.600000381469727,0.15898615170881758
2020-06-17,12.460000038146973,-1.1111138022554812
2020-06-18,12.520000457763672,0.4815442972151196
2020-06-19,12.539999961853027,0.1597404421575188
2020-06-22,12.619999885559082,0.6379579262313806
2020-06-23,12.550000190734863,-0.5546727056972345
2020-06-24,12.390000343322754,-1.2748991631906903
2020-06-25,12.390000343322754,0.0
2020-06-26,12.470000267028809,0.6456813679522444
2020-06-29,12.470000267028809,0.0
2020-06-30,12.539999961853027,0.5613447740598687
2020-07-01,12.279999732971191,-2.073367062781206
2020-07-02,12.260000228881836,-0.16286241469254392
2020-07-03,11.920000076293945,-2.7732475223526176
2020-07-06,11.899999618530273,-0.16778907412465793
2020-07-07,11.640000343322754,-2.1848679289254602
2020-07-08,11.319999694824219,-2.7491463836777474
2020-07-09,11.479999542236328,1.4134262519924334
2020-07-10,11.789999961853027,2.7003521949297005
2020-07-13,11.979999542236328,1.6115316454457185
2020-07-14,11.819999694824219,-1.335558042786389
2020-07-16,11.949999809265137,1.0998317918556433
2020-07-17,11.920000076293945,-0.2510437945608346
2020-07-20,11.859999656677246,-0.5033592217505545
2020-07-21,11.710000038146973,-1.2647523007795591
2020-07-22,11.710000038146973,0.0
2020-07-23,11.819999694824219,0.939365126549152
2020-07-24,11.729999542236328,-0.761422630385522
2020-07-27,11.600000381469727,-1.1082622833744504
2020-07-28,11.079999923706055,-4.482762419511122
2020-07-29,10.829999923706055,-2.25631770506709
2020-07-30,10.6899995803833,-1.292708627045358
2020-08-04,11.0,2.899910493781177
2020-08-05,10.850000381469727,-1.3636328957297605
2020-08-06,10.220000267028809,-5.806452463512068
2020-08-07,10.710000038146973,4.79451818312544
2020-08-10,10.550000190734863,-1.4939294756509902
2020-08-11,11.609999656677246,10.047388121123335
2020-08-12,11.510000228881836,-0.8613215396427454
2020-08-13,11.180000305175781,-2.867071391345344
2020-08-14,11.130000114440918,-0.4472288852417572
2020-08-17,10.960000038146973,-1.5274040839709846
2020-08-18,11.079999923706055,1.0948894629691175
2020-08-19,11.270000457763672,1.7148062758656213
2020-08-20,11.199999809265137,-0.6211237413953574
2020-08-21,11.069999694824219,-1.1607153272750637
2020-08-24,11.079999923706055,0.09033630675265858
2020-08-25,11.170000076293945,0.8122757509711809
2020-08-26,11.029999732971191,-1.2533602718577952
2020-08-27,11.100000381469727,0.6346387143536081
2020-08-28,10.989999771118164,-0.9909964555964934
2020-08-31,10.600000381469727,-3.548675138950963
2020-09-01,10.65999984741211,0.5660326771994351
2020-09-02,10.520000457763672,-1.3133151186904057
2020-09-03,10.369999885559082,-1.425860890470687
2020-09-04,10.5,1.2536173179900523
2020-09-07,10.770000457763672,2.5714329310825956
2020-09-08,10.779999732971191,0.09284377699640967
2020-09-09,10.84000015258789,0.5565901772073722
2020-09-10,10.760000228881836,-0.738006665866664
2020-09-11,10.920000076293945,1.486987397850048
2020-09-14,10.899999618530273,-0.1831543738455732
2020-09-15,10.729999542236328,-1.5596337820502404
2020-09-16,10.630000114440918,-0.9319611562123908
2020-09-17,10.65999984741211,0.2822176166342283
2020-09-18,10.630000114440918,-0.28142339024962437
2020-09-21,10.34000015258789,-2.728127551560988
2020-09-22,10.5600004196167,2.1276621255537087
2020-09-23,10.529999732971191,-0.28409740012678153
2020-09-24,10.510000228881836,-0.18992881858044264
2020-09-25,10.489999771118164,-0.1902993085453053
2020-09-28,10.369999885559082,-1.143945549831893
2020-09-29,10.350000381469727,-0.19285925082029864
2020-09-30,10.479999542236328,1.2560304925142596
2020-10-01,10.569999694824219,0.8587801194568145
2020-10-02,10.640000343322754,0.6622578100244692
2020-10-05,10.680000305175781,0.3759394789693671
2020-10-06,10.630000114440918,-0.46816656653682065
2020-10-07,10.640000343322754,0.09407552939018071
2020-10-08,10.6899995803833,0.4699176263835758
